tconst,primaryTitle,startYear,averageRating,numVotes,War,Romance,Animation,Music,Drama,Western,Horror,Game-Show,Adult,Adventure,Fantasy,Sci-Fi,Musical,Film-Noir,Thriller,Crime,Sport,Reality-TV,Short,Talk-Show,Biography,Family,Mystery,Comedy,Action,History,News,Documentary
tt0049223,Forbidden Planet,-0.4568365875400528,0.09315830991158074,-0.03512776904160933,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0049261,Giant,-0.4568365875400528,0.10520650268266503,-0.03915824658487849,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0049366,Invasion of the Body Snatchers,-0.4568365875400528,0.11725469545374943,-0.034967970372492926,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0049406,The Killing,-0.4568365875400528,0.1533992737670024,-0.019678634424740146,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0049470,The Man Who Knew Too Much,-0.4568365875400528,0.08111011714049644,-0.02924185139582199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0049730,The Searchers,-0.4568365875400528,0.14135108099591812,-0.019828783415769807,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0049833,The Ten Commandments,-0.4568365875400528,0.14135108099591812,-0.026791991123160688,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0050083,12 Angry Men,-0.4470326659714253,0.2738812014778458,0.24433038223446413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0050105,An Affair to Remember,-0.4470326659714253,0.08111011714049644,-0.042358465825564615,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0050212,The Bridge on the River Kwai,-0.4470326659714253,0.17749565930917102,0.030363438171718035,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0050419,Funny Face,-0.4470326659714253,0.03291734605615906,-0.04243141739190036,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0050613,Throne of Blood,-0.4470326659714253,0.1654474665380867,-0.03406437451645069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0050783,Nights of Cabiria,-0.4470326659714253,0.1654474665380867,-0.0352840938266145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0050825,Paths of Glory,-0.4470326659714253,0.2015920448513398,0.021180418517253708,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0050976,The Seventh Seal,-0.4470326659714253,0.1654474665380867,0.0166585793658078,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0050986,Wild Strawberries,-0.4470326659714253,0.1654474665380867,-0.012997583304605514,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0051036,Sweet Smell of Success,-0.4470326659714253,0.1533992737670024,-0.04179878449653375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0051201,Witness for the Prosecution,-0.4470326659714253,0.2015920448513398,-0.006452399651932167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0051207,The Wrong Man,-0.4568365875400528,0.08111011714049644,-0.043121562368663935,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0051418,The Blob,-0.4372287444027979,-0.05142000334143132,-0.04396185633645717,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0051459,Cat on a Hot Tin Roof,-0.4372287444027979,0.14135108099591812,-0.03506832702459502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0051744,House on Haunted Hill,-0.42742482283417044,0.008820960513990365,-0.043626047539038655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0051808,The Hidden Fortress,-0.4372287444027979,0.1654474665380867,-0.03909417272238254,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0052077,Plan 9 from Outer Space,-0.4470326659714253,-0.3405766298474554,-0.039252041455881584,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0052311,Touch of Evil,-0.4372287444027979,0.1533992737670024,-0.013961007164785539,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0052357,Vertigo,-0.4372287444027979,0.1895438520802555,0.09928182505433163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0052561,Anatomy of a Murder,-0.42742482283417044,0.1533992737670024,-0.02858567328592374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0052618,Ben-Hur,-0.42742482283417044,0.1654474665380867,0.03753546491290595,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0052893,Hiroshima Mon Amour,-0.42742482283417044,0.14135108099591812,-0.04177948514036027,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0053125,North by Northwest,-0.42742482283417044,0.1895438520802555,0.07099360074949444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tt0053198,The 400 Blows,-0.42742482283417044,0.1654474665380867,-0.009074024194537426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0053221,Rio Bravo,-0.42742482283417044,0.1533992737670024,-0.03009681287430707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0053285,Sleeping Beauty,-0.42742482283417044,0.05701373159832775,0.0028190110538066897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0053291,Some Like It Hot,-0.42742482283417044,0.17749565930917102,0.04786486632407487,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0053459,Eyes Without a Face,-0.41762090126554297,0.10520650268266503,-0.041980198444564444,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0053472,Breathless,-0.41762090126554297,0.11725469545374943,-0.0230015975706896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0053604,The Apartment,-0.41762090126554297,0.1895438520802555,0.015251656300761252,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0053619,L'Avventura,-0.41762090126554297,0.12930288822483374,-0.04265374597501883,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0053779,La dolce vita,-0.41762090126554297,0.1533992737670024,-0.026034298399789938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0053946,Inherit the Wind,-0.41762090126554297,0.1654474665380867,-0.0424893154604208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0053976,The Virgin Spring,-0.41762090126554297,0.1654474665380867,-0.04282628221920972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0054047,The Magnificent Seven,-0.41762090126554297,0.11725469545374943,-0.017630586747610654,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0054167,Peeping Tom,-0.41762090126554297,0.10520650268266503,-0.04054509831950462,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0054215,Psycho,-0.41762090126554297,0.2136402376224241,0.20048996475079137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0054331,Spartacus,-0.41762090126554297,0.14135108099591812,-0.0023339170445119506,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0054387,The Time Machine,-0.41762090126554297,0.09315830991158074,-0.03820370042853826,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0054698,Breakfast at Tiffany's,-0.40781697969691555,0.10520650268266503,0.014919707374577429,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0054953,The Guns of Navarone,-0.40781697969691555,0.09315830991158074,-0.034434922154981465,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0054997,The Hustler,-0.40781697969691555,0.1533992737670024,-0.022598627013787377,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0055018,The Innocents,-0.40781697969691555,0.12930288822483374,-0.042446084902592204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0055031,Judgment at Nuremberg,-0.40781697969691555,0.1895438520802555,-0.024394239112167773,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0055032,Jules and Jim,-0.3980130581282881,0.11725469545374943,-0.0381651017161913,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0055254,One Hundred and One Dalmatians,-0.40781697969691555,0.06906192436941204,0.010107219919158942,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0055614,West Side Story,-0.40781697969691555,0.10520650268266503,-0.010318446680603291,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0055630,Yojimbo,-0.40781697969691555,0.17749565930917102,-0.007079628727570204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0055824,Cape Fear,-0.3980130581282881,0.11725469545374943,-0.04284982743374136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0056058,Harakiri,-0.3980130581282881,0.2256884303935084,-0.032792160957495015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tt0056111,Ivan's Childhood,-0.3980130581282881,0.1533992737670024,-0.04007226409325441,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0056172,Lawrence of Arabia,-0.3980130581282881,0.1895438520802555,0.057976185010483496,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0056193,Lolita,-0.3980130581282881,0.09315830991158074,-0.015222027097160595,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0056197,The Longest Day,-0.3980130581282881,0.11725469545374943,-0.03257099033574695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tt0056217,The Man Who Shot Liberty Valance,-0.3980130581282881,0.1654474665380867,-0.02490760198638229,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0056218,The Manchurian Candidate,-0.3980130581282881,0.14135108099591812,-0.025040767543979287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0056443,Sanjuro,-0.3980130581282881,0.1533992737670024,-0.03941685795760309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0056592,To Kill a Mockingbird,-0.3980130581282881,0.1895438520802555,0.06700365185418959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0056663,Vivre Sa Vie,-0.3980130581282881,0.14135108099591812,-0.041938125848106265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0056687,What Ever Happened to Baby Jane?,-0.3980130581282881,0.1533992737670024,-0.03258334192369798,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0056732,The Exterminating Angel,-0.3980130581282881,0.1533992737670024,-0.04136725089249478,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0056801,8½,-0.38820913655966066,0.1533992737670024,-0.008874082864580192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0056869,The Birds,-0.38820913655966066,0.10520650268266503,0.01798907698040738,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0056923,Charade,-0.38820913655966066,0.14135108099591812,-0.024447505335206572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0056937,Cleopatra,-0.38820913655966066,0.03291734605615906,-0.04133714389686416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,-0.3784052149910332,0.2015920448513398,0.1328897238948263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0057076,From Russia with Love,-0.38820913655966066,0.08111011714049644,-0.0024539590399109837,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0057115,The Great Escape,-0.38820913655966066,0.17749565930917102,0.03946887441436498,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0057129,The Haunting,-0.38820913655966066,0.08111011714049644,-0.03893514602751308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0057193,It's a Mad Mad Mad Mad World,-0.38820913655966066,0.09315830991158074,-0.037971336180209585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt0057197,Jason and the Argonauts,-0.38820913655966066,0.06906192436941204,-0.0433211177114977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0057345,Contempt,-0.38820913655966066,0.09315830991158074,-0.041813066020102124,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0057413,The Pink Panther,-0.38820913655966066,0.04496553882724335,-0.033941630611187365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tt0057546,The Sword in the Stone,-0.38820913655966066,0.04496553882724335,-0.01649192473337545,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0057565,High and Low,-0.38820913655966066,0.2015920448513398,-0.0371912562036776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0058150,Goldfinger,-0.3784052149910332,0.11725469545374943,0.018862951827942464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0058182,A Hard Day's Night,-0.3784052149910332,0.10520650268266503,-0.03670568440235289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0058329,Marnie,-0.3784052149910332,0.04496553882724335,-0.03513201489996749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0058331,Mary Poppins,-0.3784052149910332,0.12930288822483374,0.01183219637394441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0058385,My Fair Lady,-0.3784052149910332,0.12930288822483374,-0.0174055562546279,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0058450,The Umbrellas of Cherbourg,-0.3784052149910332,0.12930288822483374,-0.04349789981404676,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0058461,A Fistful of Dollars,-0.3784052149910332,0.14135108099591812,0.028946479441461278,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0058586,A Shot in the Dark,-0.3784052149910332,0.08111011714049644,-0.04318949610239458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0058777,Zulu,-0.3784052149910332,0.11725469545374943,-0.038989184224798815,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0058946,The Battle of Algiers,-0.3587973718537783,0.1654474665380867,-0.031060622721610563,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0059113,Doctor Zhivago,-0.3686012934224057,0.14135108099591812,-0.02466983391832504,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0059578,For a Few Dollars More,-0.3686012934224057,0.17749565930917102,0.043804667772298564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0059592,Pierrot le Fou,-0.3686012934224057,0.09315830991158074,-0.04123601527051513,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0059646,Repulsion,-0.3686012934224057,0.10520650268266503,-0.03364056065488111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0059742,The Sound of Music,-0.3686012934224057,0.1654474665380867,0.03478028882558022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0059800,Thunderball,-0.3686012934224057,0.020869153285074764,-0.008667193766400507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0060107,Andrei Rublev,-0.3587973718537783,0.1533992737670024,-0.03352669445345759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0060153,Batman,-0.3587973718537783,-0.027323617799262623,-0.041330968102888645,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt0060176,Blow-Up,-0.3587973718537783,0.09315830991158074,-0.030232294354644883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0060196,"The Good, the Bad and the Ugly",-0.3587973718537783,0.2497848159356772,0.2350674632454416,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0060315,Django,-0.3587973718537783,0.05701373159832775,-0.04334620687452322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0060390,Fahrenheit 451,-0.3587973718537783,0.05701373159832775,-0.0373599325766338,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0060522,How to Steal a Million,-0.3587973718537783,0.09315830991158074,-0.04348284631623144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tt0060665,A Man for All Seasons,-0.3587973718537783,0.11725469545374943,-0.040787112245920035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0060666,Manos: The Hands of Fate,-0.3587973718537783,-0.6176850635823952,-0.04009040548805747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0060827,Persona,-0.3587973718537783,0.1654474665380867,-0.008909207692815923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061107,Torn Curtain,-0.3587973718537783,-0.01527542502817833,-0.0436546105861754,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061184,Who's Afraid of Virginia Woolf?,-0.3587973718537783,0.1533992737670024,-0.02518088086979874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061395,Belle de Jour,-0.34899345028515083,0.11725469545374943,-0.03698050723426322,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061418,Bonnie and Clyde,-0.34899345028515083,0.11725469545374943,-0.010772367537803494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
tt0061452,Casino Royale,-0.34899345028515083,-0.20804650936552765,-0.04245187470944425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0061512,Cool Hand Luke,-0.34899345028515083,0.1654474665380867,0.013725463214562608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0061578,The Dirty Dozen,-0.34899345028515083,0.11725469545374943,-0.025957872949342965,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0061619,El Dorado,-0.3587973718537783,0.09315830991158074,-0.04361562588670497,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061655,The Fearless Vampire Killers,-0.34899345028515083,0.04496553882724335,-0.04188871949630216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0061722,The Graduate,-0.34899345028515083,0.1533992737670024,0.05059186535138732,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0061735,Guess Who's Coming to Dinner,-0.34899345028515083,0.12930288822483374,-0.03667866530371002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0061747,Hang 'Em High,-0.33918952871652336,0.03291734605615906,-0.038968726907254926,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061809,In Cold Blood,-0.34899345028515083,0.14135108099591812,-0.04385686783887345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0061811,In the Heat of the Night,-0.34899345028515083,0.14135108099591812,-0.024768646621933246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0061852,The Jungle Book,-0.34899345028515083,0.10520650268266503,0.01563995934697163,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0062229,Le Samouraï,-0.34899345028515083,0.1533992737670024,-0.03436891835686817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0062467,Wait Until Dark,-0.34899345028515083,0.11725469545374943,-0.04229246202745132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0062512,You Only Live Twice,-0.34899345028515083,0.008820960513990365,-0.012054230774845907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0062622,2001: A Space Odyssey,-0.33918952871652336,0.1895438520802555,0.19977511659812575,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0062711,Barbarella,-0.33918952871652336,-0.11166096719685299,-0.04065780655955773,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0062765,Bullitt,-0.33918952871652336,0.08111011714049644,-0.02762726725834882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0062803,Chitty Chitty Bang Bang,-0.33918952871652336,0.020869153285074764,-0.03632973294409354,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0063227,The Lion in Winter,-0.33918952871652336,0.14135108099591812,-0.04196784685661342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0063350,Night of the Living Dead,-0.33918952871652336,0.12930288822483374,-0.005062460020318278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0063374,The Odd Couple,-0.33918952871652336,0.10520650268266503,-0.04064815688147099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0063385,Oliver!,-0.33918952871652336,0.08111011714049644,-0.039313799395636714,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0063415,The Party,-0.33918952871652336,0.08111011714049644,-0.03835230547107404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0063442,Planet of the Apes,-0.33918952871652336,0.1533992737670024,0.014948656408837645,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0063462,The Producers,-0.34899345028515083,0.09315830991158074,-0.03255130499245001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0063518,Romeo and Juliet,-0.33918952871652336,0.10520650268266503,-0.04186015644916541,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
